,age,job,marital,education,key,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
2361,33,management,0,2,33managementsingletertiary,no,718,1,0,1,29,jun,271,1,84,3,1,1
2363,36,services,0,1,36servicessinglesecondary,no,511,1,1,1,30,jan,706,1,252,1,0,0
2364,53,housemaid,1,2,53housemaidmarriedtertiary,no,554,0,0,1,28,jan,48,1,181,5,0,0
2366,27,student,0,2,27studentsingletertiary,no,1134,0,0,1,21,oct,825,1,183,4,1,1
2368,39,blue-collar,1,1,39blue-collarmarriedsecondary,no,2467,0,0,1,19,jul,207,2,276,3,2,1
2369,37,management,0,2,37managementsingletertiary,no,1027,1,0,1,2,mar,313,1,152,2,1,1
2370,36,technician,0,2,36techniciansingletertiary,no,470,1,0,1,16,apr,123,3,265,13,1,0
2371,37,admin.,0,0,37admin.singleprimary,no,912,1,0,1,12,may,637,3,328,22,2,1
2373,46,management,0,2,46managementsingletertiary,no,334,1,0,0,4,may,36,6,90,2,2,0
2374,55,blue-collar,1,0,55blue-collarmarriedprimary,no,781,1,0,1,3,feb,112,3,270,2,0,0
2375,37,services,1,1,37servicesmarriedsecondary,no,3,1,0,1,12,jun,105,4,318,6,0,0
2376,56,management,1,2,56managementmarriedtertiary,no,505,1,1,1,5,may,221,1,169,3,0,0
2377,33,self-employed,1,2,33self-employedmarriedtertiary,no,263,0,0,1,14,aug,257,1,102,2,0,0
2379,37,management,2,1,37managementdivorcedsecondary,no,414,0,0,1,29,jan,293,2,162,4,0,0
2380,55,unemployed,2,1,55unemployeddivorcedsecondary,no,309,0,0,1,20,apr,167,1,181,3,1,1
2381,33,technician,1,1,33technicianmarriedsecondary,no,1026,0,0,1,4,aug,87,1,1,5,0,0
2382,31,admin.,0,2,31admin.singletertiary,no,676,1,0,1,22,apr,124,2,343,2,2,1
2383,34,admin.,2,1,34admin.divorcedsecondary,no,961,0,0,1,5,apr,137,2,430,2,0,0
2384,45,admin.,1,1,45admin.marriedsecondary,no,985,1,0,0,4,feb,156,1,267,1,0,0
2385,56,services,2,1,56servicesdivorcedsecondary,no,935,0,0,1,2,jun,136,1,96,3,0,0
2386,49,blue-collar,1,1,49blue-collarmarriedsecondary,no,1230,1,1,1,15,may,167,2,373,3,0,0
2387,35,technician,0,1,35techniciansinglesecondary,no,1227,0,0,1,30,jul,1005,5,134,10,1,1
2388,46,blue-collar,1,1,46blue-collarmarriedsecondary,no,640,1,0,1,6,may,246,1,55,5,1,1
2389,30,services,2,1,30servicesdivorcedsecondary,no,341,1,0,1,13,may,54,1,174,1,1,0
2390,34,entrepreneur,1,1,34entrepreneurmarriedsecondary,no,2,1,1,1,5,may,184,1,167,6,0,0
2391,35,student,1,2,35studentmarriedtertiary,no,387,1,0,1,8,may,1024,3,347,3,0,1
2393,44,admin.,2,1,44admin.divorcedsecondary,no,777,1,0,1,18,may,517,3,350,2,0,0
2394,25,services,1,1,25servicesmarriedsecondary,no,10,1,0,1,7,may,51,1,294,1,0,0
2395,52,blue-collar,1,0,52blue-collarmarriedprimary,no,281,1,0,1,16,apr,55,4,335,3,2,0
2396,36,services,1,1,36servicesmarriedsecondary,no,52,1,0,1,7,sep,351,1,95,6,1,1
2397,31,admin.,1,1,31admin.marriedsecondary,no,728,1,1,1,15,may,152,1,352,4,0,0
2399,58,management,2,2,58managementdivorcedtertiary,no,5701,0,0,1,14,aug,92,3,106,2,1,0
2400,53,blue-collar,1,1,53blue-collarmarriedsecondary,no,1777,1,0,1,21,nov,796,5,154,1,0,1
2401,32,admin.,2,1,32admin.divorcedsecondary,no,2294,1,0,1,5,feb,342,2,260,2,0,0
2402,30,services,0,1,30servicessinglesecondary,no,177,1,0,1,18,may,187,4,356,2,2,0
2403,44,services,1,1,44servicesmarriedsecondary,no,1872,1,0,1,6,may,175,1,322,3,0,0
2404,28,services,0,1,28servicessinglesecondary,no,168,0,0,1,1,jun,347,3,140,2,1,1
2405,35,management,0,2,35managementsingletertiary,no,2646,0,0,1,14,apr,133,8,183,2,1,1
2406,27,management,0,2,27managementsingletertiary,no,616,1,0,1,22,may,685,1,101,1,2,1
2407,41,blue-collar,1,1,41blue-collarmarriedsecondary,no,598,1,0,1,12,may,69,3,364,11,0,0
2408,23,student,0,1,23studentsinglesecondary,no,107,0,0,1,13,apr,256,5,181,2,1,1
2409,37,management,1,2,37managementmarriedtertiary,no,165,0,0,1,24,aug,315,1,83,1,2,0
2410,32,student,1,1,32studentmarriedsecondary,no,833,1,0,0,2,nov,227,5,164,3,2,0
2411,21,blue-collar,0,1,21blue-collarsinglesecondary,no,2265,0,0,1,27,may,156,4,99,2,1,0
2412,36,blue-collar,1,0,36blue-collarmarriedprimary,no,1993,1,1,1,13,may,174,1,359,2,2,0
2413,52,management,1,2,52managementmarriedtertiary,no,583,0,0,1,17,nov,209,1,91,2,0,1
2414,48,admin.,2,1,48admin.divorcedsecondary,no,955,1,0,1,4,feb,108,2,265,3,2,0
2415,28,services,1,1,28servicesmarriedsecondary,no,511,1,0,1,15,may,274,1,319,5,0,0
2416,43,admin.,1,1,43admin.marriedsecondary,no,132,0,0,1,19,aug,574,1,84,3,1,1
2417,37,unemployed,1,1,37unemployedmarriedsecondary,no,2424,0,0,1,20,nov,633,2,156,2,2,0
2418,27,blue-collar,0,0,27blue-collarsingleprimary,no,409,1,0,1,18,may,276,4,301,2,1,0
2419,58,retired,1,2,58retiredmarriedtertiary,no,138,0,0,1,7,may,143,1,346,5,0,0
2420,40,management,2,2,40managementdivorcedtertiary,no,502,1,0,1,3,feb,267,4,270,3,2,0
2421,51,blue-collar,1,0,51blue-collarmarriedprimary,no,3185,1,0,1,13,may,154,1,174,2,0,0
2424,44,blue-collar,1,1,44blue-collarmarriedsecondary,no,3060,1,0,1,20,nov,113,1,189,2,0,0
2425,41,blue-collar,1,0,41blue-collarmarriedprimary,no,201,1,0,1,4,feb,69,1,1,1,1,0
2427,32,management,0,2,32managementsingletertiary,no,935,0,0,1,10,aug,161,2,375,5,0,1
2428,46,management,0,1,46managementsinglesecondary,no,5993,0,0,1,20,may,165,1,56,3,0,0
2429,37,services,0,1,37servicessinglesecondary,no,50,0,0,1,19,nov,244,1,154,8,2,0
2430,38,technician,0,1,38techniciansinglesecondary,no,435,1,0,1,6,may,437,4,345,1,0,0
2431,29,admin.,1,1,29admin.marriedsecondary,no,503,0,1,1,5,feb,433,1,199,2,0,0
2432,33,management,2,2,33managementdivorcedtertiary,no,2240,0,0,1,8,mar,264,2,278,1,1,1
2433,24,technician,0,2,24techniciansingletertiary,no,10,1,0,1,18,may,78,2,367,2,2,0
2435,50,management,2,2,50managementdivorcedtertiary,no,356,0,0,1,8,may,198,2,358,5,2,0
2436,44,unemployed,1,1,44unemployedmarriedsecondary,no,728,1,0,1,7,apr,185,1,328,11,0,0
2437,33,technician,0,1,33techniciansinglesecondary,no,781,1,0,1,3,jun,266,1,27,1,0,0
2438,50,management,2,2,50managementdivorcedtertiary,no,405,0,0,1,2,jul,146,1,91,6,0,0
2439,37,blue-collar,1,1,37blue-collarmarriedsecondary,no,688,1,0,1,9,feb,158,2,279,2,0,0
2440,30,technician,0,1,30techniciansinglesecondary,no,323,0,0,1,25,jan,116,1,151,3,0,0
2441,26,management,0,2,26managementsingletertiary,no,222,0,0,1,26,apr,192,1,334,1,0,1
2442,32,management,1,2,32managementmarriedtertiary,no,2667,1,0,1,4,sep,171,2,186,2,0,0
2443,35,management,0,2,35managementsingletertiary,no,13,1,0,1,18,may,17,8,178,5,2,0
2444,35,admin.,2,1,35admin.divorcedsecondary,no,534,0,0,1,15,may,669,1,312,3,0,1
2445,39,services,0,1,39servicessinglesecondary,no,1048,1,0,1,15,jun,108,1,32,1,0,0
2446,45,blue-collar,1,0,45blue-collarmarriedprimary,no,2348,1,0,1,17,apr,492,1,148,1,2,0
2447,43,entrepreneur,1,0,43entrepreneurmarriedprimary,no,629,1,0,1,2,feb,70,3,265,4,2,0
2448,34,management,0,2,34managementsingletertiary,no,7263,1,0,0,13,may,38,1,37,1,0,0
2449,44,self-employed,2,2,44self-employeddivorcedtertiary,no,1070,1,0,1,12,aug,137,2,104,3,1,1
2450,29,admin.,0,1,29admin.singlesecondary,no,460,1,0,1,18,may,191,2,357,6,1,0
2451,53,services,1,1,53servicesmarriedsecondary,no,660,0,0,1,2,feb,210,1,272,2,0,0
2452,50,technician,1,1,50technicianmarriedsecondary,no,20,1,0,1,8,may,57,1,303,1,0,0
2453,50,services,1,0,50servicesmarriedprimary,no,5024,1,1,1,7,may,661,1,267,11,2,1
2454,33,technician,0,1,33techniciansinglesecondary,no,2583,0,0,1,25,may,241,1,108,1,0,0
2455,34,management,1,2,34managementmarriedtertiary,no,1433,0,0,1,20,nov,111,3,104,3,0,0
2456,57,entrepreneur,2,1,57entrepreneurdivorcedsecondary,yes,25,1,0,1,11,may,652,1,370,4,2,0
2457,56,management,1,0,56managementmarriedprimary,no,199,1,1,1,4,feb,331,2,209,1,0,0
2458,57,technician,1,1,57technicianmarriedsecondary,no,589,1,0,1,11,aug,167,1,190,5,0,1
2459,37,technician,1,2,37technicianmarriedtertiary,no,341,0,0,1,13,aug,287,3,182,3,1,1
2460,55,retired,1,1,55retiredmarriedsecondary,no,905,0,0,1,30,jan,861,1,2,1,2,0
2461,38,admin.,1,1,38admin.marriedsecondary,no,281,1,0,1,16,apr,235,2,335,2,0,0
2462,40,management,1,1,40managementmarriedsecondary,no,363,1,1,1,26,may,135,1,104,2,0,0
2463,37,admin.,2,1,37admin.divorcedsecondary,no,246,1,0,1,11,may,288,1,360,2,0,0
2464,58,management,1,2,58managementmarriedtertiary,no,2142,1,0,1,4,feb,41,2,274,3,0,0
2465,35,blue-collar,1,1,35blue-collarmarriedsecondary,no,1257,1,0,1,20,apr,93,3,329,7,0,0
2466,37,technician,1,1,37technicianmarriedsecondary,no,146,1,1,1,6,may,82,2,356,2,0,0
2467,49,management,1,2,49managementmarriedtertiary,no,489,1,0,1,6,may,65,1,358,1,0,0
2468,46,blue-collar,1,1,46blue-collarmarriedsecondary,no,6879,0,0,1,20,jul,296,1,281,2,0,0
2469,37,technician,1,1,37technicianmarriedsecondary,no,474,1,0,1,14,apr,85,1,322,1,0,0
2470,40,entrepreneur,1,2,40entrepreneurmarriedtertiary,no,2644,1,0,1,3,apr,235,1,133,3,0,0
2471,29,student,0,1,29studentsinglesecondary,no,658,0,0,1,15,jul,198,2,244,4,2,1
2472,43,admin.,1,1,43admin.marriedsecondary,no,132,0,0,1,27,may,187,2,71,1,1,1
2473,46,admin.,1,1,46admin.marriedsecondary,no,974,0,0,1,5,jun,174,2,80,1,1,1
2474,47,blue-collar,1,1,47blue-collarmarriedsecondary,no,1230,1,0,1,30,apr,412,1,169,1,1,1
2475,34,services,1,1,34servicesmarriedsecondary,no,1337,0,0,1,12,aug,255,2,104,1,1,1
2476,33,technician,0,2,33techniciansingletertiary,no,109,1,1,1,25,may,601,2,10,7,0,1
2477,22,management,0,2,22managementsingletertiary,no,104,0,1,1,18,oct,509,1,185,3,1,1
2478,32,services,1,1,32servicesmarriedsecondary,no,1273,1,0,1,16,apr,1365,2,328,1,0,1
2479,30,management,0,2,30managementsingletertiary,no,720,0,0,1,15,jan,1265,4,210,4,2,1
2480,28,management,0,2,28managementsingletertiary,no,6784,0,0,1,1,oct,502,1,115,3,2,1
2481,30,blue-collar,1,0,30blue-collarmarriedprimary,no,201,1,0,1,5,mar,116,7,186,13,1,0
2482,34,management,0,2,34managementsingletertiary,no,1228,0,0,1,13,aug,99,2,105,10,1,0
2483,35,blue-collar,1,1,35blue-collarmarriedsecondary,no,1454,1,0,1,12,aug,323,1,182,4,1,1
2484,33,management,1,2,33managementmarriedtertiary,no,158,0,0,1,30,apr,169,2,83,2,1,0
2485,50,blue-collar,1,0,50blue-collarmarriedprimary,no,1549,1,0,1,11,may,445,2,299,6,2,0
2486,34,admin.,1,2,34admin.marriedtertiary,no,69,0,1,1,3,aug,263,3,251,3,1,1
2487,43,management,1,2,43managementmarriedtertiary,no,344,1,1,1,28,jan,282,1,238,2,0,0
2488,31,services,0,1,31servicessinglesecondary,no,181,0,0,1,12,aug,182,1,104,1,1,1
2489,30,technician,0,2,30techniciansingletertiary,no,1185,1,0,1,30,apr,284,1,339,1,0,0
2490,39,technician,0,2,39techniciansingletertiary,no,25,1,0,1,28,dec,315,1,210,2,1,1
2492,34,admin.,0,1,34admin.singlesecondary,no,1352,1,0,1,20,apr,126,1,334,3,2,0
2493,34,services,0,0,34servicessingleprimary,no,25,1,1,1,9,apr,96,4,314,8,2,0
2494,47,technician,1,1,47technicianmarriedsecondary,no,644,0,0,0,28,jan,54,3,160,13,0,0
2495,60,retired,2,1,60retireddivorcedsecondary,no,514,0,0,1,15,oct,187,2,213,10,1,1
2496,30,technician,0,2,30techniciansingletertiary,no,655,0,0,1,26,apr,212,1,202,2,1,1
2497,27,management,1,2,27managementmarriedtertiary,no,1531,1,0,1,15,may,187,1,367,4,0,0
2498,36,services,1,1,36servicesmarriedsecondary,no,52,1,0,1,5,mar,498,2,179,7,1,1
2499,31,blue-collar,1,1,31blue-collarmarriedsecondary,no,1981,1,0,1,16,apr,198,1,268,2,0,0
2500,50,admin.,1,1,50admin.marriedsecondary,no,284,1,0,1,11,may,106,1,278,3,0,0
2501,26,student,0,1,26studentsinglesecondary,no,132,0,0,1,1,oct,194,1,119,1,1,1
2502,39,unemployed,1,2,39unemployedmarriedtertiary,no,201,0,0,1,3,jun,699,1,119,1,0,1
2503,43,unemployed,1,1,43unemployedmarriedsecondary,no,1943,1,0,1,3,apr,273,2,136,2,0,0
2505,33,management,1,2,33managementmarriedtertiary,no,864,1,0,1,20,apr,170,1,235,19,0,0
2506,44,management,1,2,44managementmarriedtertiary,no,149,1,0,1,29,jan,507,1,220,2,1,0
2507,42,technician,2,1,42techniciandivorcedsecondary,no,2189,0,0,1,16,apr,67,5,149,2,2,0
2508,70,retired,1,1,70retiredmarriedsecondary,no,1164,0,0,0,14,may,338,3,185,2,0,0
2509,53,blue-collar,1,1,53blue-collarmarriedsecondary,no,3815,0,0,0,20,nov,75,2,149,3,0,0
2510,39,admin.,2,1,39admin.divorcedsecondary,no,442,1,0,1,2,feb,204,2,257,2,2,0
2511,26,housemaid,1,1,26housemaidmarriedsecondary,no,13,1,0,1,7,may,132,2,293,1,2,0
2512,30,technician,0,1,30techniciansinglesecondary,no,601,0,0,1,12,jun,80,3,105,1,0,0
2513,37,management,2,2,37managementdivorcedtertiary,no,488,1,0,1,17,sep,328,1,854,2,0,1
2514,56,blue-collar,1,0,56blue-collarmarriedprimary,no,828,1,0,1,14,may,214,1,349,1,0,0
2515,29,services,0,1,29servicessinglesecondary,no,102,0,0,1,12,jul,154,1,182,5,0,0
2516,39,services,1,1,39servicesmarriedsecondary,no,25,1,1,1,12,may,658,1,351,3,0,1
2517,28,services,0,1,28servicessinglesecondary,no,339,0,0,1,3,dec,350,1,182,1,1,1
2518,31,technician,0,2,31techniciansingletertiary,no,236,1,0,1,30,jan,200,1,259,1,0,0
2519,34,blue-collar,1,1,34blue-collarmarriedsecondary,no,563,0,1,1,5,feb,384,1,2,2,0,0
2520,52,blue-collar,2,0,52blue-collardivorcedprimary,no,29,1,0,1,15,may,223,2,298,1,0,0
2521,57,admin.,1,1,57admin.marriedsecondary,no,567,1,0,1,2,feb,87,2,265,3,2,0
2522,28,blue-collar,0,1,28blue-collarsinglesecondary,yes,87,1,0,1,7,may,27,1,345,1,0,0
2523,29,admin.,0,1,29admin.singlesecondary,no,305,1,0,1,18,may,18,4,304,1,0,0
2524,53,admin.,1,1,53admin.marriedsecondary,no,2851,0,1,0,1,jun,89,1,119,1,0,0
2525,29,blue-collar,1,1,29blue-collarmarriedsecondary,no,59,1,1,1,14,may,100,3,356,2,0,0
2526,50,management,1,1,50managementmarriedsecondary,no,268,0,0,1,3,jun,74,2,90,2,0,0
2527,34,self-employed,1,2,34self-employedmarriedtertiary,no,263,0,0,1,4,may,203,1,78,8,2,0
2528,68,retired,1,1,68retiredmarriedsecondary,no,1146,0,0,1,16,nov,212,1,187,6,1,1
2529,35,blue-collar,1,0,35blue-collarmarriedprimary,no,22,1,0,1,15,may,1190,2,302,2,2,1
2530,35,admin.,2,2,35admin.divorcedtertiary,no,262,1,0,1,20,apr,690,2,335,4,2,0
2531,53,blue-collar,2,0,53blue-collardivorcedprimary,no,255,1,0,1,4,feb,134,2,272,2,0,0
2532,51,retired,2,1,51retireddivorcedsecondary,no,1679,0,0,1,12,aug,417,1,365,9,2,1
2533,50,management,1,2,50managementmarriedtertiary,no,938,0,0,1,6,aug,148,2,98,1,1,0
2535,52,technician,1,2,52technicianmarriedtertiary,no,136,1,0,0,14,may,46,2,287,10,2,0
2536,29,technician,0,2,29techniciansingletertiary,no,865,0,0,1,17,may,248,3,243,1,0,0
2537,33,management,1,2,33managementmarriedtertiary,no,741,0,0,1,5,feb,283,1,260,1,0,0
2538,59,technician,1,1,59technicianmarriedsecondary,no,116,0,0,1,11,feb,268,1,183,7,1,1
2539,37,management,1,1,37managementmarriedsecondary,no,510,1,0,1,19,nov,67,2,90,6,0,0
2540,41,management,1,1,41managementmarriedsecondary,no,41,1,0,1,8,may,177,2,364,6,2,0
2541,27,technician,0,1,27techniciansinglesecondary,no,2,1,1,1,6,may,554,2,356,1,0,1
2542,33,management,1,2,33managementmarriedtertiary,no,271,1,0,1,13,nov,182,2,91,2,1,1
2543,41,technician,0,2,41techniciansingletertiary,no,1646,1,0,1,5,aug,172,3,92,8,1,1
2544,32,management,1,2,32managementmarriedtertiary,no,1270,0,0,1,3,sep,420,1,15,3,1,0
2545,22,services,0,1,22servicessinglesecondary,no,361,0,0,0,1,sep,232,1,86,6,0,0
2547,40,technician,1,1,40technicianmarriedsecondary,no,372,1,0,1,21,nov,365,1,100,2,0,0
2548,57,admin.,1,1,57admin.marriedsecondary,no,169,0,0,1,30,apr,319,1,86,1,1,0
2549,80,retired,1,1,80retiredmarriedsecondary,no,668,0,0,0,8,jul,250,1,371,1,1,1
2550,31,blue-collar,1,1,31blue-collarmarriedsecondary,no,658,1,1,1,17,apr,268,1,270,1,0,0
2551,43,unemployed,1,1,43unemployedmarriedsecondary,no,511,1,1,0,5,feb,191,5,190,5,2,0
2553,49,admin.,1,1,49admin.marriedsecondary,no,197,1,0,1,13,apr,223,1,182,2,0,1
2554,49,admin.,0,1,49admin.singlesecondary,no,1150,1,0,1,18,may,126,2,355,1,0,0
2555,28,blue-collar,0,1,28blue-collarsinglesecondary,no,5,1,0,1,14,may,178,2,360,3,0,0
2556,49,technician,1,1,49technicianmarriedsecondary,no,905,0,0,1,12,aug,90,1,68,1,1,0
2557,25,blue-collar,0,1,25blue-collarsinglesecondary,no,171,1,0,1,15,may,178,1,359,2,0,0
2558,43,services,2,1,43servicesdivorcedsecondary,no,372,1,1,1,4,feb,618,2,274,2,0,0
2559,46,blue-collar,1,0,46blue-collarmarriedprimary,no,292,1,0,1,20,apr,386,2,234,4,0,0
2560,57,management,2,2,57managementdivorcedtertiary,no,6468,1,0,1,4,sep,730,1,157,4,0,1
2561,50,management,1,2,50managementmarriedtertiary,no,5108,1,0,1,5,apr,874,2,108,3,1,0
2562,48,management,0,2,48managementsingletertiary,no,334,1,0,1,28,sep,600,2,92,12,1,1
2563,53,entrepreneur,2,2,53entrepreneurdivorcedtertiary,no,81,1,0,1,6,may,178,5,352,3,0,0
2564,53,admin.,0,1,53admin.singlesecondary,no,2398,1,0,1,2,aug,317,1,180,2,0,1
2565,36,technician,0,1,36techniciansinglesecondary,no,634,1,0,1,6,may,281,2,250,2,0,0
2566,53,housemaid,1,1,53housemaidmarriedsecondary,no,1182,1,0,1,7,sep,82,1,293,1,0,0
2567,32,blue-collar,1,1,32blue-collarmarriedsecondary,no,25,1,0,1,6,may,28,2,345,3,2,0
2568,58,retired,1,1,58retiredmarriedsecondary,no,1230,0,0,1,20,may,420,1,87,1,0,1
2569,34,admin.,1,1,34admin.marriedsecondary,no,2374,1,0,1,9,nov,161,1,209,2,0,1
2570,39,blue-collar,0,1,39blue-collarsinglesecondary,no,1672,1,0,1,20,apr,462,1,648,1,0,1
2571,43,services,0,1,43servicessinglesecondary,no,3403,1,0,1,12,nov,707,2,97,2,1,1
2572,33,technician,0,2,33techniciansingletertiary,no,1636,1,0,1,4,may,592,1,66,1,1,1
2573,37,services,1,1,37servicesmarriedsecondary,no,655,0,0,1,13,may,272,1,342,2,2,0
2574,32,management,0,2,32managementsingletertiary,no,2915,0,0,1,8,sep,519,1,131,2,0,1
2575,30,management,0,2,30managementsingletertiary,no,1422,1,1,1,29,jan,305,1,223,27,0,0
2576,37,blue-collar,1,0,37blue-collarmarriedprimary,no,287,1,0,0,20,apr,73,3,325,3,0,0
2577,32,technician,0,1,32techniciansinglesecondary,no,230,1,0,1,18,may,442,1,266,8,0,1
2578,35,admin.,1,1,35admin.marriedsecondary,no,3487,1,0,1,17,apr,323,2,319,1,0,0
2579,51,admin.,1,1,51admin.marriedsecondary,no,3025,0,0,1,7,may,476,1,352,1,2,1
2580,32,services,0,1,32servicessinglesecondary,no,124,1,0,1,6,feb,202,3,9,5,2,0
2581,26,student,0,1,26studentsinglesecondary,no,1164,0,0,1,9,jul,116,1,301,1,2,0
2582,41,services,1,1,41servicesmarriedsecondary,no,471,1,0,1,13,may,954,2,293,4,1,1
2583,42,self-employed,1,1,42self-employedmarriedsecondary,no,1216,1,0,1,23,apr,296,1,521,1,0,1
2584,32,management,2,2,32managementdivorcedtertiary,no,530,1,0,1,29,jan,131,1,127,3,0,0
2585,43,admin.,0,1,43admin.singlesecondary,no,733,1,0,1,25,may,282,1,187,3,1,1
2586,49,management,1,2,49managementmarriedtertiary,no,3842,0,0,1,5,apr,163,1,186,3,0,0
2587,41,management,1,1,41managementmarriedsecondary,no,1956,0,0,1,4,may,114,6,168,11,2,0
2588,37,blue-collar,2,1,37blue-collardivorcedsecondary,no,638,1,0,1,8,may,326,1,326,2,1,0
2589,48,admin.,1,1,48admin.marriedsecondary,no,257,1,0,0,8,may,186,4,358,11,0,0
2590,56,retired,1,1,56retiredmarriedsecondary,no,102,1,0,0,11,may,267,1,369,1,0,0
2591,22,student,0,1,22studentsinglesecondary,no,123,0,0,0,12,may,267,2,89,7,1,0
2592,35,admin.,1,1,35admin.marriedsecondary,no,34,1,0,1,13,may,249,2,365,3,0,0
2593,75,retired,2,2,75retireddivorcedtertiary,no,3810,1,0,1,16,nov,262,1,183,1,0,1
2594,35,technician,1,1,35technicianmarriedsecondary,no,2779,0,0,1,26,apr,182,2,186,2,1,1
2595,32,unemployed,1,1,32unemployedmarriedsecondary,no,314,1,0,1,11,may,18,6,172,10,1,0
2596,27,student,0,2,27studentsingletertiary,no,5169,1,0,1,3,sep,431,1,466,3,1,1
2597,37,services,1,1,37servicesmarriedsecondary,no,4017,0,0,1,30,apr,665,2,196,1,1,1
2598,36,admin.,1,1,36admin.marriedsecondary,no,96,0,0,1,30,apr,208,1,87,1,1,1
2599,38,technician,1,1,38technicianmarriedsecondary,no,525,1,1,0,18,may,15,7,178,1,2,0
2600,34,admin.,1,1,34admin.marriedsecondary,no,1406,1,0,1,20,aug,63,2,85,1,1,1
2601,33,management,1,2,33managementmarriedtertiary,no,71,0,0,1,26,feb,335,3,102,2,0,1
2602,56,blue-collar,2,0,56blue-collardivorcedprimary,no,190,1,0,1,12,may,15,8,351,9,2,0
2603,30,blue-collar,1,0,30blue-collarmarriedprimary,no,2929,1,0,1,21,nov,432,2,184,1,2,0
2604,34,blue-collar,1,1,34blue-collarmarriedsecondary,no,745,1,0,1,20,apr,400,5,332,4,0,0
2605,30,management,0,2,30managementsingletertiary,no,5561,1,0,1,27,feb,195,1,100,1,1,1
2606,51,housemaid,1,0,51housemaidmarriedprimary,no,605,0,0,1,3,feb,91,2,159,14,0,0
2607,55,management,1,0,55managementmarriedprimary,no,113,0,0,1,12,aug,306,1,457,3,0,1
2608,48,blue-collar,1,0,48blue-collarmarriedprimary,no,643,1,0,1,11,may,66,4,173,7,2,0
2609,32,admin.,1,2,32admin.marriedtertiary,no,390,1,1,1,5,may,100,1,243,1,2,0
2610,45,technician,1,1,45technicianmarriedsecondary,no,1818,0,0,1,2,feb,197,1,241,2,2,0
2611,50,blue-collar,1,0,50blue-collarmarriedprimary,no,226,1,0,1,15,may,98,1,330,5,0,0
2612,41,technician,0,2,41techniciansingletertiary,no,431,0,0,1,23,jul,196,1,88,5,0,1
2613,33,admin.,0,1,33admin.singlesecondary,no,572,1,0,1,14,apr,344,1,74,2,0,1
2614,29,admin.,0,1,29admin.singlesecondary,no,1448,0,0,1,10,mar,217,1,184,7,2,0
2615,27,technician,0,1,27techniciansinglesecondary,no,639,1,0,1,16,apr,119,1,314,5,1,0
2616,29,student,0,1,29studentsinglesecondary,no,154,1,0,1,13,may,20,6,358,9,0,0
2617,34,management,1,2,34managementmarriedtertiary,no,250,0,0,1,9,dec,787,1,188,8,2,0
2618,53,blue-collar,0,1,53blue-collarsinglesecondary,no,2430,1,1,1,19,nov,73,2,145,3,0,0
2619,40,admin.,0,1,40admin.singlesecondary,no,985,1,0,1,4,jun,592,3,50,8,0,1
2620,33,admin.,1,1,33admin.marriedsecondary,no,1077,1,0,1,18,may,432,3,374,3,2,0
2621,32,management,1,2,32managementmarriedtertiary,no,1331,0,0,1,12,aug,93,1,104,4,1,0
2622,51,management,1,2,51managementmarriedtertiary,no,994,0,0,1,3,sep,268,1,98,3,0,0
2623,43,blue-collar,1,1,43blue-collarmarriedsecondary,no,948,1,0,1,17,apr,185,1,336,2,2,0
2624,36,self-employed,2,2,36self-employeddivorcedtertiary,no,1354,1,0,1,14,may,1723,1,356,2,1,1
2625,57,management,1,2,57managementmarriedtertiary,no,1318,0,0,1,18,jan,91,2,94,3,1,0
2626,77,retired,1,0,77retiredmarriedprimary,no,2590,0,0,0,15,feb,112,5,94,15,1,0
2627,36,management,0,2,36managementsingletertiary,no,181,1,0,1,13,may,159,2,278,4,0,0
2628,33,technician,0,2,33techniciansingletertiary,no,317,1,0,1,4,jun,323,1,80,14,2,1
2629,47,management,0,2,47managementsingletertiary,no,86,0,0,1,30,apr,387,3,87,1,1,1
2630,52,management,1,2,52managementmarriedtertiary,no,583,0,0,1,17,may,376,1,181,3,1,1
2631,34,services,1,1,34servicesmarriedsecondary,no,703,0,0,1,17,apr,282,2,150,2,0,0
2632,51,technician,1,1,51technicianmarriedsecondary,no,2,1,1,1,4,feb,71,1,205,3,0,0
2633,34,self-employed,1,2,34self-employedmarriedtertiary,no,980,0,0,1,31,aug,69,2,54,4,0,0
2634,46,management,1,1,46managementmarriedsecondary,no,1098,0,0,1,8,may,99,3,343,3,2,0
2635,48,housemaid,0,0,48housemaidsingleprimary,no,46,0,0,1,3,aug,113,2,180,1,0,1
2636,28,management,2,2,28managementdivorcedtertiary,no,229,1,0,1,9,apr,1042,2,315,2,2,1
2638,32,blue-collar,1,1,32blue-collarmarriedsecondary,no,1779,1,0,1,13,may,191,1,342,2,0,0
2639,55,technician,1,1,55technicianmarriedsecondary,no,517,1,1,1,6,feb,47,3,263,4,0,0
